order_id,payment_sequential,payment_type,payment_installments,payment_value
31c2a1051b9b9899d82d9b980ec8775d,1,credit_card,1,61.85
9db26e22b48776e82e3c9e0b30f00a4d,1,credit_card,8,328.72
b2d7cdefb5c17f098e82a26005b7ff89,1,credit_card,3,30.1
07fa03f414c1129ccd4a8fb44f441f13,1,credit_card,2,81.89
0f42926c2892dcd8785fd0c27c5876aa,1,boleto,1,69.46
439463f7eec083713e8a0d347a8f4e0f,1,credit_card,8,168.81
32bc13d17332ed4f07e360611c146b87,1,credit_card,5,141.33
d43d694cf81ca89d8e50c6f3c199f0de,1,credit_card,1,3.58
a2b014e25e47aea28f291905e3fb2ac2,1,credit_card,4,190.48
a9957adf297a6be5e8625b3e93329c6d,1,credit_card,10,1438.23
50dca53ca33b739bef09e7933e8b380e,1,credit_card,3,65.4
651f02528e2e297f3d28dca2f4c09a51,1,credit_card,6,112.98
10a8ab52ea001eb59beb9c0f97d72eab,1,credit_card,1,97.88
e247a0570d308da27cd7f349902e66f8,1,credit_card,1,27.69
0afc9d224a6bcb1862f0d678183a5140,1,credit_card,3,377.99
cfea19cacc7328f2fccb914fb0fd5fe2,1,credit_card,10,445.94
cc3ce3d2de338034139dce933aa0194a,1,credit_card,4,45.0
47d346b7368958cb0bd17880b2af14e9,1,credit_card,7,76.57
15aafc9c68a1f0c0d2208dfbcc33a7f3,1,credit_card,4,218.71
232277bc3b7e6ff57e09e19b7ce21bd3,1,credit_card,1,76.99
9eb9610a7e3c04e7ab0298d704c383dc,1,credit_card,3,42.38
83630f2412ec5ad7dc40991d1225e93c,1,credit_card,2,50.45
8f666421a7087098ff93d80f26e0bd6d,1,credit_card,4,42.38
c225a1d1e67247ee404d56643c5b11ad,1,boleto,1,188.18
19f52cca1f9f963eb3275ad1a2033c0d,1,credit_card,1,35.45
1b9ecfe83cdc259250e1a8aca174f0ad,1,boleto,1,33.34
bff76a871750bd5f03d22c007cd7d26d,1,debit_card,1,38.27
be560e55f6098370a75dae48230f049a,1,boleto,1,66.69
875776703718e362c278092c5504ccc3,1,credit_card,10,234.18
8db5dc3121f330642473ed0e76209acb,1,credit_card,10,232.07
c0f3bbb3ae2e2d74db5fcd5a0e3c84e3,1,credit_card,3,109.11
50dfcf67e810d36666fa94f1a77c6d49,1,credit_card,4,98.71
f5e0327c97a90df59977a815f6e4453c,1,credit_card,4,93.55
cfa7558b5566935509a9dd8982bcc48a,1,credit_card,4,220.16
6512d3eb96cbc91e498f7dddbcbc5a1b,1,credit_card,2,89.79
b7be5e58fd37e6165dbb39e8362c8446,1,credit_card,2,91.76
6d9da1dcc8d05c588e4ea617d0fe9465,1,boleto,1,760.09
cc23fbbb872ac2c2426b0d729caf7e9b,1,credit_card,1,83.33
6cb134bb285a64b0425d1fdaa00d4214,1,credit_card,1,2031.09
cbd1b65ad17e5be3c2c8dd66d0e581a2,1,credit_card,2,105.28
fe97f3949cbc37b9ab48ac5769514cbe,1,credit_card,4,45.0
364f451ee38a4268d7c15d317021eb35,10,voucher,1,1.58
e6c487a027692996435c701644f98080,1,credit_card,1,131.56
c9a4157fc325f9df022d812f02226d85,1,credit_card,3,166.72
1e9c5ca232e1cdb290cb11b20d668c50,1,credit_card,8,537.99
801fd091fe53f9ce56198949aee82afb,1,boleto,1,42.51
edefc0fa09c98cc491e9d2cf95ee4a5f,1,credit_card,1,35.96
1c308eca3f339414a92e518e2a2e5ee9,1,credit_card,6,66.74
eb09635680fadffb33358e40b05c9029,1,credit_card,10,112.27
c58f135d215cadb93a6648e61849ad15,1,credit_card,2,129.1
cca6db6aa192f99ed392d637fc8c1b86,1,credit_card,3,93.71
ccf804e764ed5650cd8759557269dc13,15,voucher,1,1.11
67d83bd36ec2c7fb557742fb58837659,10,voucher,1,0.74
b3a2890a415faf6e555b875a8bf0f64d,1,credit_card,3,61.87
8fb030b413de395dcbb7cb1a3c9b256e,1,credit_card,1,214.09
16c24987724018f73b746aacfbb5f8e8,1,boleto,1,180.45
6feadaaee762109cbc3bfaf93254fab9,1,boleto,1,37.77
df8c077268f7f3baaac0892eb3143642,1,credit_card,4,174.54
e2f630b53cb2637be372c3810b089868,1,boleto,1,175.32
66b28b67d37eb8809a5cf1cc3ceb8310,2,debit_card,1,171.64
b67babff39aeeae3f39e5575b7886f32,1,credit_card,1,32.7
6732c97d4cbdac9ed23b4c7148f61590,1,boleto,1,82.19
6bf0953ea2856ef95e31030263eacc2e,1,credit_card,1,32.62
b5172d4a722c0ebb34c29bbbb7a3cb42,1,boleto,1,143.25
4a67d501fffed1c90df7fabf5d40b861,1,credit_card,3,75.33
30cd92bf673cad5ee8cbc69432e5b951,1,credit_card,4,59.01
7276ebb4ef0951f006dbfb2deb76d255,1,boleto,1,149.65
285c2e15bebd4ac83635ccc563dc71f4,14,voucher,1,1.75
2867faaa7a912bbc2bf8d8e40d7a0354,1,credit_card,1,138.35
311393b2abaf96a9590f9200b4810bbc,1,credit_card,10,231.27
4444b24c6acad48b8f3f43a18205cff8,1,credit_card,2,27.22
15e0c6109167c1c2789e0bc78ddaa70a,1,credit_card,6,204.81
d8ff993abef623e4c9956f245c4345e9,1,credit_card,9,92.76
5780d10774b33a1128ca4bcb46c055af,1,credit_card,1,76.62
7262ed3f8bffae5e3c8b15638ae38f58,1,boleto,1,140.49
b514b1f7c5528c90353b809b62621ea5,1,boleto,1,81.72
ee0305b16d7043689de7f3b4dd342093,1,credit_card,1,21.43
3d4369dcce579868d4629c19b96260c9,1,credit_card,5,302.37
5df3e4bdf3b11255c6c73bd401826bae,1,credit_card,1,42.0
23e0d289631ee7c7e4503aa7a8a32c15,1,boleto,1,139.03
e82821e8f1ffd4b14d53774b740db796,1,credit_card,5,59.85
becd371fde115e16f5a63f7f9db1a5a9,1,credit_card,6,84.44
c0ac92509aa6420f0f3d6f78748793e1,1,credit_card,3,34.09
eee39147362c420a076b96cfe10c8154,1,credit_card,2,175.08
3b4b5ec89dc09c7aedc74199be65fef7,1,credit_card,5,143.07
309688f286ca9fb39735664ba1e37b29,1,boleto,1,50.01
648637c544f762334d4ce9bbe88ebe21,1,credit_card,10,171.61
d64d6b004a4ffd419003fc0a128c1c50,1,credit_card,8,234.17
6f6ac7ec249334cdbb46329d2a381d81,1,credit_card,6,345.86
c6492b842ac190db807c15aff21a7dd6,3,voucher,1,30.59
1955c39b31fcfb4acc9cd5b9ab577c7a,1,credit_card,1,162.25
ee1c259624feb697ba9a84a268f77cfa,1,credit_card,3,163.25
ceba7b9f1fa81a563a3e31ee64fdfb16,1,credit_card,3,37.84
b1f6abbaec3261269b9ecc0f895f8c2d,1,credit_card,1,63.84
3f913d30288c117e41ffe5cc74743dc9,1,voucher,1,50.63
ab7645aa9bb508419e3dfcd8805edf76,1,credit_card,1,201.65
b65f0508b5b5fa22d363a4e5f2462553,1,credit_card,3,64.86
9f3458f0433d4cfa472f4682654b8d49,1,credit_card,4,78.18
2e935fa1d39497aa0ec3f1107fbfb5b8,1,boleto,1,18.37
92623cbeebb84cd7423fac6254b414bd,1,credit_card,3,456.81
6da45c88a41888408e61bfe388d93f01,1,boleto,1,56.42
fbe0baec4dd1bdab2071fa89f4921473,1,credit_card,3,111.38
8298521946fcd8c9f8b984aad6176694,1,credit_card,4,124.73
e3cabd867d0bc59470f4c3d24a7b2f2b,1,credit_card,6,246.35
65cec19435e12006a71190074e5eec64,1,credit_card,2,155.14
ce957db0e98045f489b3be23359a90f5,1,credit_card,5,138.08
9bc5c73ed95bec088ff04d924946fa45,1,credit_card,6,427.9
bbc7d177c97f61d86a7486d86ed7a8b2,9,voucher,1,2.92
578ef9ed2638d4e10337e50e37566344,1,credit_card,7,231.9
fa65dad1b0e818e3ccc5cb0e39231352,10,voucher,1,12.86
1d9a9731b9c10fc9cba74e6f74782e8b,12,voucher,1,6.56
c75e9a685439f75e990bcf13443f02c5,1,credit_card,4,500.0
e3369fffb9c064e20cc82f4f612ce0ca,1,credit_card,1,75.3
541908a1babbdf38261cbe80129fab03,1,credit_card,3,155.14
a66a0d868cc06abee5b71f206da03f4f,1,credit_card,1,148.61
18517c2680695f31500ceb6b1840b8e4,1,boleto,1,216.15
212399bb2189b8096965b199645d7d3d,2,credit_card,1,36.68
39d4b3308183021b1e0b95b195b4589b,1,credit_card,2,70.03
7de07ec95928feca2cc51d11d2561f3c,1,boleto,1,166.35
3385c99ff53af3e0f1115d79f6165d6f,1,credit_card,7,367.2
916f5a97fd2a0dea046534fac1fbbd88,1,boleto,1,84.56
505d775eb158590af72d04189474e23c,1,credit_card,8,81.11
fe575916daa713f9830a8b7362121621,1,credit_card,8,103.19
8b69e25aaf296391c63e1158984ed9ce,1,credit_card,1,275.56
90dea0577f835cee1385c71345f7a1d9,1,credit_card,1,89.82
02d273267575a29864f552b2de598580,1,credit_card,1,221.16
d55668bb11f39447c1b40421a936e403,1,credit_card,5,103.43
560f8dd770a2b2c009a4fc935c507014,1,credit_card,3,40.09
36863ac8590d8776002418d844275735,1,credit_card,6,62.83
a3b14686446d3401d67a3421891c34a3,1,credit_card,1,55.8
2a3aa58325fd4e7edf1cc7f07edc063a,1,credit_card,4,143.45
ca9cdbe7cd45cc4e4ae5f80115d3643c,1,credit_card,3,239.23
46305152468c40eab4e76930746d4ab1,1,credit_card,3,108.33
c7d8dac1459971c7bc85e373e9d332fe,1,credit_card,5,60.78
d2feb2f430d7d97b41873672953fe944,1,boleto,1,87.71
465c2e1bee4561cb39e0db8c5993aafc,8,voucher,1,41.03
f07d4fe6a27830ae74a1a38aeba58602,1,credit_card,1,101.73
8a7aac96934b61b070e94762ca857e31,1,boleto,1,225.66
02f30be57375dc610c40ca989d2385b7,1,boleto,1,80.73
a2714ecbf6eeb3bb9cd7dba6dc1c5e82,1,credit_card,1,133.77
d120a708fb38c8232ca1d0ca112731c5,1,credit_card,10,357.77
007beb35f98c075747e6fc4fd1c0cb73,1,credit_card,2,83.59
e3801209a2584fae1500a65188c9a60f,1,credit_card,4,187.53
6f211f55f5d2168a3c9d8c60e6a89c3d,1,credit_card,1,130.69
73df5d6adbeea12c8ae03df93f346e86,12,voucher,1,35.01
895ab968e7bb0d5659d16cd74cd1650c,13,voucher,1,16.7
f029d5966aa03c87e17e2482f86202b1,1,credit_card,10,132.57
a3bb82a765bf828134959a50bdc5f8cc,1,credit_card,2,25.33
4ef814b619124dbb1a4d972c5c8c5446,1,boleto,1,111.99
197edbaa61a8a349f382553fd2180ee1,1,credit_card,4,306.16
002f19a65a2ddd70a090297872e6d64e,1,voucher,1,44.11
f21047183b971c406e3fb28df8e9d5a8,1,credit_card,2,157.65
d33ed17c28104a5821b0aed3fd7323d0,1,credit_card,1,1.23
e11e0f810b87b5bcbc4ce90273881f6c,1,credit_card,1,68.25
03e5d6a8dd520898f86f8429ccd07c21,2,voucher,1,46.8
554940826c32f26dead171bcb9011775,1,boleto,1,72.87
92e2984724b33a8e95f8754bfee44f38,1,credit_card,1,42.27
b5d4eb6b98c48a1d20e7a7663881bdd0,3,voucher,1,30.0
76705ff9a7f4bf78bb4f8918c2dc564f,1,credit_card,2,125.75
73b3f1016ed8574c8260d57ac56522ee,1,boleto,1,68.65
9abfcdf89ba71476090b2c80fb6ecada,1,credit_card,8,501.24
745e1d4a7f8c4b548881788d4113bb1d,1,boleto,1,48.0
4fb76fa13b108a0d0478483421b0992c,11,voucher,1,8.65
3908d6bd42f21f56dd7cabf2797b5b0d,1,credit_card,2,72.32
b89851145dc1888ce963c2e7da8ce7be,1,credit_card,3,48.79
2c819094e160c9568f99b6c9e2440780,1,boleto,1,322.78
4456598910b67f78e196b09a39a53c50,1,credit_card,1,38.37
46c43fa21f04b08b446b2bd3e06ae1a8,1,credit_card,7,237.91
abef8b5d0f7fa066c7473db7d650c870,1,credit_card,1,452.72
d812dbfcae5778a9864fae0dfe22d9c9,1,credit_card,8,162.55
42a9c3a1aa0cb0f7d674566144b47d20,1,credit_card,1,92.57
4540a046d78b66514285266847c73d3c,1,credit_card,5,107.96
94dcbb5ca9d603177841a40f3d630483,1,boleto,1,302.8
6d6175b9c1b238c3d6b510b070f96ed1,1,credit_card,2,207.27
d5b96096b282a551c36fc1d4a9bb2f75,1,credit_card,2,126.26
0a2c9c3fedb974fcf5a8a569e9ba9da9,1,credit_card,1,114.79
4ef992d01b3b8db02c17acd3484e20de,1,boleto,1,323.72
05b57f5540e48c853b6235bf8ff10e20,1,credit_card,1,79.65
2b0edc4c59d83dcef85466718c36a317,1,credit_card,1,112.91
de15fbaac5e9c765778cc4c6875f183d,1,boleto,1,69.73
a77843f2d4f89986e65fc1a4c1c0957a,1,credit_card,8,175.11
cfda3e5bd8b79ab7fc0bbd0c485d6414,1,credit_card,1,22.29
e63f16fab229756ce58f86d40747944e,1,credit_card,8,318.34
0f4825e873a47ef50f834a027fe4bf06,1,credit_card,1,20.68
17072870cced0e2db845c2cc0bb385e7,1,credit_card,8,783.66
51e660b8c2d9b7f799b19b8535504fe1,1,boleto,1,68.89
1d9a9731b9c10fc9cba74e6f74782e8b,2,voucher,1,14.41
27d0167780910831455af6f6bfc7179e,1,boleto,1,121.14
74c7716ab7523de71a5bab869d6a0055,1,credit_card,10,150.61
654da57158d96035814657b5143bb11b,5,voucher,1,19.32
251f7157d5e425718ae0767439991dec,1,credit_card,1,37.34
c72f5bd034e8242048f9572c4f3c7fbf,1,credit_card,8,254.22
9cee74c9ff8a65e8903b7435dd058557,1,boleto,1,165.71
33ca67f12b946d8830eb3805cc63761b,1,credit_card,1,87.7
76464635ac7911e6670c028e667ca7f0,1,credit_card,2,65.35
376354084f6f8ee744a474abfb826ea2,1,voucher,1,67.0
f8a8d05d951ce7e359dfd0c67f1de017,1,voucher,1,16.31
5b0cb832563a9fc75605f9edea8fba22,1,credit_card,3,181.55
55d599a99424bf5a0293a84f8f65a13f,1,credit_card,1,149.14
1c485e0055f428b859596cd4fc454aca,1,credit_card,3,86.95
2bca9fb7f37de0ca85a20234cdce1fb1,1,boleto,1,80.72
87f2841a7bac3a1bb41c39d5aa114308,1,credit_card,1,62.08
c681ff4f379711268d40128c1c2156a2,1,credit_card,5,54.6
b4ec6d93789e37e779f86f3b7a9982e5,1,boleto,1,85.23
48bdee388e83753abcdc2bb0c2e99ed0,1,credit_card,2,366.18
16fe5fdb7f5aa0c9e841387dfec29821,1,credit_card,10,195.7
f5eb5acec9783ed29ec9e62f521e409e,1,credit_card,1,75.44
6f028ccb7d612af251aa442a1fb8b5d0,1,credit_card,2,44.31
991bec1822c6466e1a18fbe592a034b0,1,boleto,1,46.14
67b0f3d0a405fc007841f73f2792323b,1,boleto,1,23.29
b635cbb9f7c2bc5de438f7429b8490e5,1,credit_card,5,1147.97
4338a4463f7f9193d2a03a83a4b68ba0,1,credit_card,5,85.6
88daafa15ce9145c1cc5d0a5b4fcaab1,1,credit_card,2,143.67
6acecf438369055d9243e121045cca74,1,boleto,1,18.62
86fd04412b2f1ed2c2e1a4ac3e3eb7e8,1,credit_card,2,56.13
471ca99c77519c786c0b63a0933b4b06,1,credit_card,2,24.0
3944367288e7bcdbf7c948a4076d0fc8,1,credit_card,2,115.45
19f8033200723ac16aa147cf1add96c1,1,credit_card,1,21.78
c7f27c1776def4a1c9b1585107d0f209,1,credit_card,1,149.88
bea39233e56405aa80613120fa0faae9,1,credit_card,1,94.06
4f9b9fd2455e28c59c7b35969692bfe8,1,credit_card,6,69.03
f6c08fc8e2fae4534791140858e82621,1,credit_card,3,144.4
ad20e4772c02fa44040fe219a2a172b6,1,credit_card,10,1733.7
f29ddf8225b83634a61798046455ce8a,1,credit_card,2,68.53
ac3fcd67437432bd0f3a05aade719e7b,1,credit_card,3,166.69
d233c4818e81c8e59a0b974210ae88a7,1,boleto,1,95.21
8b24b76cb8cadb97c498a77b53fa3bb6,1,credit_card,10,714.18
a2e4c44360b4a57bdff22f3a4630c173,1,credit_card,1,61.62
615e54068238441742c4daf6a7b4ccff,1,boleto,1,31.75
c9228d6b986db23662580682699083d2,1,credit_card,4,45.93
22354baf9cca9cdfa42fa81c286e9b00,1,credit_card,6,60.7
26f1a21b851baef4f3bb1ea83c9ba962,1,credit_card,1,48.13
4356e7c55bfb4c23c67ebbd0b1365bf0,1,credit_card,3,129.59
294d16591b8d224412320d2053d48623,1,credit_card,7,159.56
574f1a0e4b524d471f68f01a0eae8e7d,1,credit_card,1,35.18
f5cf5716413185387030a378bdd46ebe,1,credit_card,5,114.9
35481ae9f1ef5d7e8e8b79a2a84d7e42,1,credit_card,10,104.8
c1f39bb1d57f413cc9d3086d546b3866,1,credit_card,1,103.3
782656b57c879a8c0d6a326048331e91,1,credit_card,4,1367.75
20e297eefc937e9b79e2cf97e9faddf1,1,credit_card,2,93.39
fc8121263d345c1d739f85edda7be0cb,1,credit_card,10,130.0
b0f913cb83681e8a8563b96b641b3e1b,1,voucher,1,13.51
841155000418a8a525b16b90fac1dcd3,1,credit_card,1,200.55
bf5e4ec5374a3d9097193f671a74b42c,1,boleto,1,220.79
d6c071bb6550e03c4ec129f737acfc3d,1,credit_card,1,203.13
40b5da88b2b1811f86becbe62d53eb30,1,boleto,1,59.1
ea3f0b4b84bd9df5f7834495b1f11d07,1,credit_card,1,62.78
e778ff1d0d9c3fced0e2af730435dde4,1,credit_card,1,87.18
4bfcba9e084f46c8e3cb49b0fa6e6159,12,voucher,1,50.0
a8afd16f413cdc294b7f9498e2ff667c,1,credit_card,1,66.22
31c6c41e2949f1a20c6f8e60ac17d4fe,1,credit_card,10,1520.77
0694819ba6eedfe7b88c187ecb440a9c,1,credit_card,5,205.99
335f8f913a1d29120e07b6bb9847d73c,1,credit_card,2,92.76
2a490849da4cef28b5edaea693b89ac7,1,credit_card,1,44.38
a8096d0b94faa1314dbd562efc6a0967,1,credit_card,7,87.05
51b49289046dde9892d02a06418f6b89,1,boleto,1,155.98
7c926685c8c9410446902c46d3929d08,1,credit_card,1,125.33
d40cfeb2e19997b52a5832dc2e21fa02,1,credit_card,4,199.07
384552460d294e72bca84e0412609b8d,1,credit_card,1,115.37
5a0d3e375b4f44ea40854520a34cb7b4,1,credit_card,1,62.41
5cc512157c6670b00ba7bc623fb9ec23,1,credit_card,4,47.29
de0a003330b41a595051ce9986bc7799,1,credit_card,3,299.76
7c496cea7613c2efe6033e93e573347f,1,credit_card,1,64.55
f69425cdf960af0610de624359fd6a04,1,credit_card,1,55.61
eb09635680fadffb33358e40b05c9029,2,voucher,1,100.0
b5b9596fafc9950c04548f635451d6c6,1,credit_card,1,29.23
9fcf3a22a927c64dc1d0c8744634bf09,1,credit_card,1,64.38
9b5be2b2b32aab3c2d528cef27f8d6db,1,credit_card,6,69.99
b4bd3f1c1c19dd899d3a534abb0b8eb0,1,credit_card,3,805.95
a9dbb42aae61c8eb9e7ead64817c9469,1,credit_card,8,739.72
4c70befde2c6046dcf77a680ae1f356f,1,credit_card,1,145.56
4360063fea90cf1fafd22f165125cb2e,1,credit_card,1,81.43
0f28dea25f498acb1ab8d7f947c2ceaf,2,voucher,1,27.37
232674aa2334edfdd9c2dbe346291712,1,credit_card,1,40.77
ba21f24f06b977e43ce37b317a6974f6,1,credit_card,3,113.62
9f8bd7c72fac37bb250c3e3640e27050,1,credit_card,5,56.73
662823ed689412b9a2e5085620e06070,1,credit_card,1,62.83
65419e669552c3526937c367f1edd754,1,credit_card,8,239.78
6d81c04e1888cf43b0ec0f83b5efe746,1,credit_card,1,132.3
9abe82df39e950e1e0c1a5969e22571e,1,credit_card,4,74.49
f8c23d339c140eddae8418d518af8497,1,boleto,1,269.2
0cf8068e7b7318f0e518be23c903b9f2,1,boleto,1,180.32
7b417e4ab50fe706033d4fe21c659f3b,1,voucher,1,119.89
667a6d329a62f026cfb2e41a6510a858,1,credit_card,3,71.63
0b398dbb3e7c81005f3c69b01488c4c9,3,voucher,1,16.14
f67e9b8dc50a6d514738faf418d8de69,1,boleto,1,76.63
ccf804e764ed5650cd8759557269dc13,6,voucher,1,2.26
3e53d7fbc6342fe8c6ac3b64df14d3eb,1,credit_card,2,148.72
bf32f1e78a79a95adafb71c5c8af47dc,1,credit_card,3,64.28
1c8e9b2af72bd475a280fe4e56ca4364,1,boleto,1,77.71
5aa551497a6e4522899b4a89a3eeff5f,1,credit_card,1,136.26
d1d422dc16b191028b0d2eb2a06b9668,1,credit_card,1,64.0
7b55e0ab39964f4d062638b827734371,1,credit_card,1,81.05
16b8cfa26ae224399e457bd5aa7918b8,1,credit_card,2,138.24
3bd0bb2ff89d41d457919c9734c2a1a5,1,boleto,1,189.35
82ee5cb36361d105c438c357e9926473,1,boleto,1,90.89
a00f125175c8ff66e63dbacefe493aaf,1,credit_card,1,44.01
02b8fcdd1bd75d7d5861f407dde29768,1,credit_card,1,36.84
c6c0fe642aa710096f0af8a080c1a85c,1,credit_card,2,102.96
816e9ea5a585767bf637afdfb6d536ed,1,credit_card,1,73.34
7290e03d6a5cc768ab757e2b9c699829,1,credit_card,2,55.09
0689012a897b2ac50b37994d77898bc8,1,credit_card,1,1097.31
c52e9809d37cb1da882dc573f4240878,1,boleto,1,53.6
6ed054767cc606ee0ba32d41471a9b1b,1,credit_card,2,105.28
cf7a335e516a91cbb3a5080561ca28be,1,credit_card,3,79.17
fbd299c9b305701ce40810926aa2fc80,1,credit_card,3,189.08
3fd2e795e444c9c82eb0ec7108bfea33,1,credit_card,3,39.09
3f2169b11962eea86fc1eb73ddd46297,1,credit_card,5,63.79
9710f97e7fb3ccd742ef8b5270d8d78f,1,boleto,1,70.43
d038a85c57a692238563950e532c2efe,1,credit_card,2,96.32
1164c7cd1bc7ce2567ff3159aa3cc51b,1,credit_card,10,654.82
4405dd1dbfa6260371541a45422c0840,1,credit_card,2,91.66
f176aee590391777b0e99737c30315de,1,credit_card,2,91.2
b892363712f6b1e323ab40749a9531bb,1,boleto,1,19.36
3cd7a167d6f4300d15a7c8816c1b29d5,1,credit_card,9,99.34
fbdefc6748a086900f96b1713c6bb1ea,1,credit_card,4,387.0
3d04fcbde2cc394bab5c41ac0a5dbfa3,1,credit_card,3,229.78
3f81bec0a9a43000562b9aea4ba6c2af,1,credit_card,2,45.51
895ab968e7bb0d5659d16cd74cd1650c,16,voucher,1,16.7
0e1756f57187e203c6151ebe990fa670,1,credit_card,3,36.73
6ef587afa4703fd874edb7ade8efc7b0,1,boleto,1,20.23
32eb0f90dda75dfccbc4db176c3e3cc1,1,boleto,1,84.57
55a9c84ae1f73c6a9d0bbcbf5da26e2c,1,credit_card,1,76.08
a78d782caeeeed8f53cf19d524504e00,1,credit_card,1,40.78
f31e4f9ef9c06d4ec8fe2cb66c65e384,1,credit_card,1,146.68
4b03319a5a065c83d4fcc4f18f8cb257,1,credit_card,3,145.5
2982a4a9b9ff0bf9a4f5b88a45a6fa67,1,credit_card,6,163.52
e81600d4371046078150ab84d31175d3,1,credit_card,10,986.32
9036c3ce0a28353732668a2822a0a1c8,1,boleto,1,147.98
3c784c52abcec93d0e21c36b169ac4e0,1,credit_card,3,343.07
b1cd8dc65cf496b0742bc29954dd322d,1,credit_card,1,39.75
7ee12a5da83559e76f5f2575a2ec1696,1,credit_card,7,76.12
20fb64e954a7483cb8795242e1ead5ce,1,boleto,1,88.09
f3069a416e71d0fd68d9489752b6fe41,1,credit_card,6,391.71
5b0ee19a3125fc083348baa76d816ed0,1,credit_card,1,90.98
34be06fa6e60f24cfb03b4b2303d9861,3,voucher,1,11.04
42a7750bca23818abc83ea9c3298eace,1,debit_card,1,43.89
30f5bfc25003d29ee5207083263d3ee6,1,credit_card,5,139.88
a14c872deca4d99bf8414d3dfb72bc34,1,boleto,1,644.34
82ebb82b2077623b139a35ccf82b3daf,1,credit_card,1,171.77
9bd15327c342acae1656642f80c408a9,1,credit_card,1,174.4
69f7357c456d8072ad6671becb0f55a5,1,credit_card,2,117.27
f2e5669825f172e1d2dfa79abba36ff5,1,boleto,1,164.82
9438f6c0cf20659264fb0e46832b4da1,1,boleto,1,97.87
7eb3066f65031745ac998c508b7ae614,1,credit_card,3,95.4
c6697f0b5a341cb2e357e996c100664a,1,boleto,1,131.95
8652f7789fe1585b439154b7ae0f4285,1,credit_card,1,46.85
6ec704c9a120baaa6b3e162255ec684b,1,credit_card,1,11.01
96c21ec9db51ad9d07c2b592c45f2144,1,credit_card,10,210.2
d3433b37aa2f57a56e8c97c455ac6ed8,1,credit_card,5,162.68
77825d49024eb269c8576e8d4e2b8caa,1,credit_card,5,63.79
789e059c493926a46f2365bebb807dc9,2,voucher,1,49.05
681b8fe190dea1a0fcb73637796862c5,1,credit_card,2,79.72
8c3a8d8a16234d5aac3979fb63733778,1,credit_card,4,89.58
4458b3efa2a267c37c8851684ce7309a,1,credit_card,1,24.6
1d9a9731b9c10fc9cba74e6f74782e8b,10,voucher,1,3.0
57ebffcbf30e5b8850f0e4c8713fd2dc,1,voucher,1,72.45
4a444b385541349263bc8ab5a26a54c4,1,boleto,1,61.74
76c675dc22e413baabf77157c12c5efe,1,credit_card,1,67.36
d9f046249ca6beb35e2d00f2eecece56,1,credit_card,2,102.63
baacbbe167481d63498184a70336a4b0,1,credit_card,3,70.49
1aaa4f61529fb2b392016a694b437885,1,credit_card,1,264.16
4f21594649a0235ad65ded11ba7c8ea7,1,boleto,1,123.27
f2cb1c7b8d41c99db093c14f35eb5f93,1,boleto,1,21.4
453d6f15ae1c7406d6ec6a5ee3909b82,1,credit_card,1,77.19
a6eaa4e9d0e172457c2f76bdd1face86,1,credit_card,3,155.51
b4757419a0d328d1c3c848d9957cb20c,1,credit_card,7,368.05
47a89cb464c37056a399f117cb24e485,1,credit_card,5,213.96
877a74a0ee5c1f719f39f4f11d2fc19a,1,boleto,1,2759.88
a56858987ef5c87519d953a5b32ba118,1,boleto,1,68.16
d2e18fcf7ecfd667af457a9e7034c86a,1,credit_card,1,5.89
170130a20f16a39581bba39d938d2e25,1,credit_card,3,38.22
7596db1ba623b5cb1727772fc9bf8440,2,voucher,1,3.64
66721fc1b7506481ff0d62fefe0aaa6c,1,credit_card,2,616.86
6b1f38ed45f18e6053aa0504bd2e9036,1,credit_card,4,76.98
576c48f481f95199130fe941c49c944e,1,boleto,1,44.85
43acf8b2268f1586cf4eea1d99aba08e,1,credit_card,2,67.5
a64f82f41fc81e3678647332227ab689,1,credit_card,5,54.1
b18f96d97651133bd9a491945fa1d3bd,1,credit_card,3,38.37
4069c489933782af79afcd3a0e4d693c,10,voucher,1,38.38
fc947e5f82e5354dd3d971c9dbfabf93,1,credit_card,1,78.78
6d1f29a9262130c47ca823ee31e85c17,1,boleto,1,92.32
db04082694e24f9e426fd68f516b46a3,1,credit_card,6,157.81
dbed639a12dc60f5e3c08f284bb686cf,1,credit_card,4,305.31
c2d9d0e0c3a188dd8c70809844767fa5,1,credit_card,2,51.03
c713e92621de8e6880f8de2b10923243,1,boleto,1,35.75
f33aa647f08ec9623c76b6212be92333,1,boleto,1,100.34
16fb5223e4fe12fa7d021f3472b20bd6,1,boleto,1,32.77
5d84402a7baf6ad1743c1b3ad713a615,1,credit_card,4,54.27
594ada7b4f3779b23f96418739414ec3,1,boleto,1,43.95
f6605c7ac6582925cf6ccd0456d96600,1,credit_card,1,70.93
d5f812041d8fc446c00cad005b616a3f,1,boleto,1,72.29
6cfa5243a13a7ea9c5b37fba140d4f9d,1,credit_card,4,140.56
c0c3e3561d570a706345bbd04b42de8e,1,boleto,1,35.84
c83bfcbbc1e49ea80f7a77732efa3d48,1,credit_card,1,60.41
8d9a3b767d2f523b2c1cdf4fd7806205,1,credit_card,3,109.81
5d052bba15113c0ee4700d9916844605,1,boleto,1,893.16
8481478249ba7d8799056856230b56f9,1,credit_card,1,106.97
846c2255d0eedb2043aa0b3dc470f32b,3,voucher,1,20.0
