seller_id,seller_zip_code_prefix,seller_city,seller_state
fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC
e5a38146df062edaf55c38afa99e42dc,01233,sao paulo,SP
cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,MG
a9415cf907dfa12f9ed18693244f5329,36320,prados,MG
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG
7c5b05cbdb5542049f38d90d7815b97d,05201,sao paulo,SP
da3fede3469bf49b7293ce3fc45b294d,08743,mogi das cruzes,SP
385799a1cddbd26dfeb9157356a42282,04676,sao paulo,SP
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR
5d9dc90a686a8fddacffab6bab5653a3,06513,santana de parnaiba,SP
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP
00ee68308b45bc5e2660cd833c3f81cc,03333,sao paulo,SP
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG
41b39e28db005d9731d9d485a83b4c38,09220,santo andre,SP
e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
1967a9e2ad6f51802b093147d861df58,01209,sao paulo,SP
9c068d10aca38e85c50202e17b4a7e88,79400,coxim,MS
db1f0f7c7e5e87f40b62226f020bb297,83322,pinhais,PR
5d76d80a2f5f39c891b996a1bf4c9853,05727,sao paulo,SP
cfa5ab0e4d3fc212fd0b3410e7081c62,36500,uba,MG
fc906263ca5083d09dce42fe02247800,31030,belo horizonte,MG
1da366cade6d8276e7d8beea7af5d4bf,36500,uba,MG
d2374cbcbb3ca4ab1086534108cc3ab7,14940,ibitinga,SP
058fd0aa2bfdb2274e05e1ae971dabb6,09020,santo andre,SP
9a84ba99f5367fdbd4598363496f1ea2,72801,luziania,GO
e48cc16ab70bfa09e1401740dce0b3d7,16022,aracatuba,SP
1b8356dabde1d35e17cef975c3f82730,03477,sao paulo,SP
b2ba3715d723d245138f291a6fe42594,03470,sao paulo,SP
70126eecc6aa1274392a1743866e9678,06449,barueri,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR
3afc536624bc2e65bddfb5db33cc01f3,30150,belo horizonte,MG
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP
fc5a0d7a310a7a41abf86a458585ff2b,03655,sao paulo,SP
253f95b3a0e6983ae18aed49fbc2b845,04141,sao paulo,SP
834f3294fba9f932f56edc879193f925,14808,araraquara,SP
ec933281fb017b5020d06df29c3f77e8,03820,sao paulo,SP
90d4125885ab6c86e8820a722be71974,06780,taboao da serra,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,PR
8fff28c4263ddec387f28d237fb42773,05594,sao paulo,SP
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ
41b86b552e54e3a7009596125aa8b167,02470,sao paulo,SP
343e716476e3748b069f980efbaa294e,13033,campinas,SP
37303482a42fb700d8d127e70a9cd6c8,13070,campinas,SP
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP
a36b125ac6d5fdbc7f50de85c9157bdc,14020,ribeirao preto,SP
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP
0eaa7e33d73809f1f925f7d07c506cbd,09111,santo andre,SP
1352e06ae67b410cdae0b2a22361167b,26051,rio de janeiro,RJ
2e1a7d075abe038c1b2743005fe42ff1,03461,sao paulo,SP
aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
a425f92c199eb576938df686728acd20,81050,curitiba,PR
a4b8d97cd5d3674eeff96abc99d8ed67,13177,sumare,SP
080199a181c46c657dc5aa235411be3b,06097,osasco,SP
98dac6635aee4995d501a3972e047414,02030,sao paulo,SP
26d8a1c7c75d513045798992ead43aa2,86800,apucarana,PR
e6a69c4a27dfdd98ffe5aa757ad744bc,04424,sao paulo,SP
7a67c85e85bb2ce8582c35f2203ad736,03426,sao paulo,SP
48162d548f5b1b11b9d29d1e01f75a61,13403,piracicaba,SP
af4a0e4cfe1d9c26b6712b1be25a72e5,35670,mateus leme,MG
8e670472e453ba34a379331513d6aab1,36087,juiz de fora,MG
05a940b4ecae36cadfd8e93bd9c43257,74305,goiania,GO
a806a4bb063ea7ca6d374eafa50a6058,29161,serra,ES
4bf658053d453036c70976bccb2c31b2,15070,sao jose do rio preto,SP
76de363de16dacc923eec8daf91df504,89825,xaxim,SC
5275ca25d0358ca73864e0ae41be1320,07024,guarulhos,SP
86649b1632b1c0e6c0bcb2c90a8b75d8,85884,medianeira,PR
8f2ce03f928b567e3d56181ae20ae952,05141,pirituba,SP
ffa6adafb71b807dc13159e26431354c,86030,londrina,PR
75d34ebb1bd0bd7dde40dd507b8169c3,41820,salvador,BA
91f5779a8731baca4809fdeade81803f,27321,barra mansa,RJ
a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG
92eb0f42c21942b6552362b9b114707d,03504,sao paulo,SP
53088c75f948b48a7ece173ac17f0c12,95840,triunfo,RS
fd386aa7bed2af3c7035c65506c9b4a3,04208,sao paulo,SP
128f9bfbe4c7d5185033914b1de3d39a,12940,atibaia,SP
81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR
5d378b73ab7dd6f0418d743e5dcb0bd1,01026,sao paulo,SP
5b33b527da3c5b969cc99dc435cad09a,87702,paranavai,PR
81f89e42267213cb94da7ddc301651da,19063,presidente prudente,SP
58f1a6197ed863543e0136bdedb3fce2,36407,conselheiro lafaiete,MG
70eea00b476a314817cefde4aad4f89a,13250,itatiba,SP
2fdde51ad3e12f297da656d4fbd5d0b5,89228,joinville,SC
7040e82f899a04d1b434b795a43b4617,01026,sao paulo,SP
1900267e848ceeba8fa32d80c1a5f5a8,14940,ibitinga,SP
0e982cff76cc0579f632cea8a0e38c9d,88316,itajai,SC
15aac934c58d886785ac1b17953ea898,29480,muqui,ES
06df0c10d34e459d9672bc77388742eb,87045,maringa,PR
198c7ea11960a9844b544d9bcdca860c,37590,jacutinga,MG
d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ
4e2627090e6e5b9fabba883a37897683,31565,belo horizonte,MG
15ead3a5037a918ddb520dfe39a3d2b9,36401,conselheiro lafaiete,MG
d3674f271c91f824f82d24d92011f669,72233,brasilia,DF
791cfcfe22fe4a771ece27f90017da92,14010,ribeirao preto,SP
99002261c568a84cce14d43fcffb43ea,78095,cuiaba,MT
ffc470761de7d0232558ba5e786e57b7,07091,guarulhos,SP
f12ff17ad8bbf01ec5c33b17e506649b,03186,sao paulo,SP
89c127985a8b130cfa45c1d36764017a,06016,osasco,SP
11d4c477d09821164bca4f70a2eae031,14075,ribeirao preto,SP
9e6229250fedbe05838fef417b74e7fb,16800,mirandopolis,SP
817245bcc3badd82bbd222e0366951a6,17056,bauru,SP
5011f0d93373a4c5753adf58ca77af8d,11013,santos,SP
516e7738bd8f735ac19a010ee5450d8d,22230,rio de janeiro,RJ
e067ad2c1c0b48758eb1b5228bcf7a68,11045,santos,SP
f805b96fa705ba7995a221f1749dc141,87013,maringa,PR
cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,MG
ea6b12bf9ffe2bac34602ec631d97a47,07093,guarulhos,SP
d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR
2ba91c7ad80ff88b23b7db823b43c233,13310,itu,SP
7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ
6481e96574816ead57975da2c0f6d80d,18072,sorocaba,SP
48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS
93b9a99027bd8bd6af682aff18dd19bf,07600,mairipora,SP
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ
7994081388d55b9cf976c050653dd359,01244,sao paulo,SP
e84ad2127668df3aafc6b73531a0beb8,04613,sao paulo,SP
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP
6edacfd9f9074789dad6d62ba7950b9c,07135,guarulhos,SP
334cab711dee080b079fa5779b584783,09190,santo andre,SP
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP
c161d1327ebc3a156c09582ab2f59f6c,03521,sao paulo,SP
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR
67883baaae6134ee81b271a542613728,01310,sao paulo,SP
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP
e63e8bfa530fb16910dd6956e592bb81,07160,guarulhos,SP
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR
e46bc031f2c5bae4ccb40bb90712e9b4,05174,sao paulo,SP
1430239a858e7682bbc43b20758af153,04087,sao paulo,SP
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP
001cca7ae9ae17fb1caed9dfb1094831,29156,cariacica,ES
951e8cef368f09bb3f3d03c00ca4702c,14940,ibitinga,SP
d91fb3b7d041e83b64a00a3edfb37e4f,11704,praia grande,SP
c864036feaab8c1659f65ea4faebe1da,83605,campo largo,PR
01fdefa7697d26ad920e9e0346d4bd1b,86050,londrina,PR
244b04680fdbded0acf5aebd9c92b44a,13211,jundiai,SP
ad781527c93d00d89a11eecd9dcad7c1,15015,sao jose do rio preto,SP
aae5e7b457a3c72ee230a47d98fceda5,83040,sao jose dos pinhas,PR
066a6914e1ebf3ea95a216c73a986b91,85863,foz do iguacu,PR
76d5af76d0271110f9af36c92573f765,03194,sao paulo,SP
3f3486b61f45078d4f31ee5e43d8c5bb,03035,sao paulo,SP
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,22775,rio de janeiro,RJ
3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP
e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,SC
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR
f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS
1771297ac436903d1dd6b0e9279aa505,07025,guarulhos,SP
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP
d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ
ade45994b717ccee333492330fbf037b,87505,umuarama,PR
b5b800c4065bebf4d3442311c9857344,03561,sao paulo,SP
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,PR
2528513dd95219a6013d4d05176e391a,06060,osasco,SP
56642bcb79900e777d68e91915cb4267,03701,sao paulo,SP
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP
1dd33b8119b3cb1056ed5dc88cd0aaf4,04710,sao paulo,SP
28fb0829fd777877cdc350d25cb5bd5b,15051,sao jose do rio pret,SP
df0f42bc4c2142eacf0eaf2cffd0cfbb,88306,itajai,SC
dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
94c49f20a123aeb9360dbf80ff912bf6,18015,sorocaba,SP
01ed254b9ff8407dfb9d99ba1e17d923,08710,mogi das cruzes,SP
328acb143b4a73aad6bee8e734f5d20d,85865,foz do iguacu,PR
d51e0a403fe2e689ece6c73359d96e12,17580,pompeia,SP
f27e33c6d29b5138fa9967bcd445b6d5,04273,sao paulo,SP
d624126b9206f595fb3fbb6ba03b28a8,80045,curitiba,PR
bd4889b5e9133b35b66e42a8665cea5c,02963,sao paulo,SP
b5abf4f36adc043117b4fca82c22984c,72251,brasilia,DF
c3fe93ba3085f92855c97e57f38c8c05,81510,curitiba,PR
ec21206b7894c503788a684a7bc822a6,28950,armacao dos buzios,RJ
4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP
503c1de08ae81a2d86f17951b204db55,03725,sao paulo,SP
28f10b1c5e5abb9d4857745bede6147c,04250,sao paulo,SP
e9d99831abad74458942f21e16f33f92,03542,sao paulo,SP
0bb738e4d789e63e2267697c42d35a2d,18130,sao roque,SP
8c16d1f32a54d92897cc437244442e1b,89023,blumenau,SC
5882f40daf39bc2a465e0cb453ddc222,05616,sao paulo,SP
25e47381a6c510ddeb36084e33b89f0c,11720,praia grande,SP
c847e075301870dd144a116762eaff9a,38022,uberaba,MG
59fb871bf6f4522a87ba567b42dafecf,03655,sao paulo,SP
3fac58ce0ad699020c7944d53c41329c,03480,sao paulo,SP
725c32fa80c2faacc4fc88450d27314e,03320,sao paulo,SP
0a85ebe4e328db81ac9109781205e2f7,13205,jundiai,SP
1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP
39d54ff918774174706fb065d7f9dc07,04243,sao paulo,SP
83e197e95a1bbabc8c75e883ed016c47,25900,mage,RJ
2addf05f476d0637864454e93ba673d5,70856,brasilia,DF
f4ce8ca9fa7157e3b33f536ac9a4487d,16306,penapolis,SP
70a12e78e608ac31179aea7f8422044b,12327,jacarei,SP
82bd0703a4aefd6b599e5bfdaed378fb,17510,marilia,SP
20b54c376b794ed028df09a3cd88e8dc,09560,sao caetano do sul,SP
157c3e4b42f81ac4a44e8b1ca2fe9876,03211,sao paulo,SP
21e83881401b92b49fb09a16d3852291,38405,uberlandia,MG
d9a84e1403de8da0c3aa531d6d108ba6,03562,sao paulo,SP
d71d863e5ef30d94e440c11be17dcd8f,06144,osasco,SP
cbbd5ae8f53de5f5097cd8217b529e24,06544,santana de parnaiba,SP
b2479f944e1b90cf8a5de1bbfde284d6,14940,ibitinga,SP
1d4587203296c8f4ad134dc286fa6db0,05101,sao paulo,SP
9d39404483343dd55c7ae254494d8388,01044,sao paulo,SP
f9a02f1922d1de564392e656d82b3fda,08502,ferraz de vasconcelos,SP
e819bcfade7b5d88a27325eb6cfd62c5,07242,guarulhos,SP
6650fcccd8cd2f7e55ffa524f30c4c59,08490,sao paulo,SP
f5fea3ffed6c2e889bab72705557c63a,21240,rio de janeiro,RJ
80f2cf9abf6b5a0e5c612b5eea6646e6,15046,sao jose do rio preto,SP
5f3ae9136c875522250f8184f253413a,01550,sao paulo,SP
3ca08eeb8d5595949fed424bd3677742,82510,curitiba,PR
cb9fb4ca75d7ba8437480e8dde64fe98,03551,sao paulo,SP
5f2684dab12e59f83bef73ae57724e45,05125,sao paulo,SP
004c9cd9d87a3c30c522c48c4fc07416,14940,ibitinga,SP
b4f8921fcc4ff77b66bea6dda43dcd51,95034,caxias do sul,RS
0daf5180aa44356f60f8effa533b55a2,74043,goiania,GO
217f005bb37ff3aeef5b2ae1788e75ba,06038,osasco,SP
33cbda8716511e27e556dff9d8418bf2,89052,blumenau,SC
3bfba5a77604f6dfae7e6dd7aaf65821,86046,londrina,PR
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC
e5bd51692380fd8cabb19b756b95e714,09220,santo andre,SP
6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP
67e43d802fde8cfd3f9580124f8167d1,07062,guarulhos,SP
f457c46070d02cadd8a68551231220dd,87047,maringa,PR
4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP
f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,SP
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ
138dbe45fc62f1e244378131a6801526,02215,sao paulo,SP
5058e8c1e82653974541e83690655b4a,08583,itaquaquecetuba,SP
7e959205cebc10adefcb331f934238a4,01223,sao paulo,SP
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP
fa5fdc4e4bb6bd1009ad0e4ac4096562,09111,santo andre,SP
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS
83d7070a0b9a8b4625fa8682b819fabb,06717,cotia,SP
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP
a8739afb32aaa45e01815ca76f76f54b,09850,sao bernardo do campo,SP
e174dc2de86d60fee178170a154c05e7,09210,santo andre,SP
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP
bdf0d02d36a1d839d0c39c4a887cdd49,16200,birigui,SP
048c2757535328e0d7dac690ad3c0aae,14406,franca,SP
43f8c9950d11ecd03a0304a49e010da6,06341,carapicuiba,SP
e96498ed8daaa3e9c23f7a62da76591c,05373,sao paulo,SP
e76ecc7e9a1a1e3c6df9d2a8261c423d,30140,belo horizonte,MG
25c5c91f63607446a97b143d2d535d31,35680,itauna,MG
c3867b4666c7d76867627c2f7fb22e21,14580,guara,SP
373ee4a3a775a733770ca3f790b8b9ac,22793,rio de janeiro,RJ
6179a28a13a726c29b3bf54c070dccab,37048,varginha,MG
eddd1991bd6d9309995a480c39b95137,84010,ponta grossa,PR
a06c8ff043abea0528ee44171e2140a2,35501,divinopolis,MG
22c32ec35d0116ef02c281798a25bf8b,87043,maringa,PR
54c04bdb5ec46762f8f08c7e8f86ed4a,88037,florianopolis,SC
340636a908b13bbe0f4fb63fbe1d0c03,12240,sao jose dos campos,SP
3dbbce181edfaa4a597ec858c382d2ec,82515,curitiba,PR
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP
624f4ece8da4aafb77699233d480f8ef,05138,sao paulo,SP
e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,MG
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,SP
c500367424994318b9e779ff1ae9a330,13145,paulinia,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,07123,guarulhos,SP
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP
e06f09ec0a4aca210779cf1cfc63cf19,04773,sao paulo,SP
8a130737016f838139d31878787a39c9,03187,sao paulo,SP
643214e62b870443ccbe55ab29a4dccf,02134,sao paulo,SP
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR
40536e7ca18e1bce252828e5876466cc,07747,caieiras,SP
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG
3c3017960b2dbd72711a61f0400aab8f,89251,jaragua do sul,SC
f543ba3c973276f519d89d59bd46cead,15030,sao jose do rio preto,SP
42fb44130ac3134cde8e35cf8ec7df25,12995,pinhalzinho,SP
e5475dcab1e07b63d7f6e902d8f5eda8,09921,diadema,SP
f5403d3f50089112c4eed37928b7f622,15600,fernandopolis,SP
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
fe49ee029e61e789a1f3a5525f57ba8d,06018,osasco,SP
bf0d50a6410d487dc97d2baac0a8c0be,13408,piracicaba,SP
61f159ef6da2d441951d2c0efa719362,29160,serra,ES
1da3aeb70d7989d1e6d9b0e887f97c23,04265,sao paulo,SP
527801b552d0077ffd170872eb49683b,17400,garca,SP
a247197e2e9c19a6a53a6888cb8b660f,15056,sao jose do rio preto,SP
ed49da7cadefc454d6a67de249eab240,05571,sao paulo,SP
5795aebfe331fbcd02a2c4b679fb7952,88132,palhoca,SC
8e6cc767478edae941d9bd9eb778d77a,38442,araguari,MG
02dcd3e8e25bee036e32512bcf175493,32310,contagem,MG
f783a638e9c6af4a7d0dbfde811e7a81,03063,sao paulo,SP
57fe6232e67823593374a2281d7a8af8,13360,capivari,SP
afac9f6b0c4e5f0a7ee87e922cd0f873,17047,bauru,SP
0249d282d911d23cb8b869ab49c99f53,05676,sao paulo,SP
1e483cc5c76fef08d3ca05f9a8af7d01,02929,sao paulo,SP
403aa86912527d730337ffcb0fb096ab,30220,belo horizonte,MG
1025f0e2d44d7041d6cf58b6550e0bfa,03204,sao paulo,SP
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP
4ef4c39cf3c24f326434cf0b2e48046a,05004,sao paulo,SP
431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,SP
c1d1ebb4745cc43cb6f05e9c8a705c9a,08070,sao paulo,SP
e4fc40017a6d22c46a14ac2e17f87c3e,86702,arapongas,PR
9cad4b68bb993ee401a3c5aaa2bc26dd,16200,birigui,SP
83a75eea11694e36e56dd0cb2240229a,13905,amparo,SP
a1544b9ea0b2390e020537d4daa89049,13211,jundiai,SP
74c7dec0a384d8a05950e629bd23bde9,13845,mogi guacu,SP
08d2d642cf72b622b14dde1d2f5eb2f5,17512,marilia,SP
17e34d8224d27a541263c4c64b11a56b,14085,riberao preto,SP
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR
4e6015589b781adaa5ce7f1892d06bb1,11440,guaruja,SP
1f9ab4708f3056ede07124aad39a2554,17602,tupa,SP
1961c3e1272bfeceb05d0b78b5bbfdaf,07241,guarulhos,SP
b2a6d334e2833acea353624840e25a0e,04133,sao paulo,SP
768de2a4fc06aacecb9a586ccc30746a,70645,brasilia,DF
0747d5bb69f0586cc869d8af4c50f93e,28990,saquarema,RJ
024b564ae893ce8e9bfa02c10a401ece,03280,sao paulo,SP
1e9d5a33694bddb76316fd1f54734d20,78820,jaciara,MT
a6bd7d1ccdac48c6b33b28596b7eb122,58280,mamanguape,PB
3db66a856d18a9cba7c9241fc5221c50,35430,ponte nova,MG
800214c63934acd05d47e84214db8ba8,89251,jaragua do sul,SC
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP
79ebd9a61bac3eaf882805ed4ecfa12a,85802,cascavel,PR
d06d019f72a04e5497a0b64190af170c,06703,cotia,SP
c731d18cea9bf687ffee82a241c25b11,89701,concordia,SC
9a03a4e9eb0b947652fae4f6121a3f5e,15805,catanduva,SP
f326006815956455b2859abd58fe7e39,15601,fernandopolis,SP
5962468f885ea01a1b6a97a218797b0a,82040,curitiba,PR
3d0cd21d41671c46f82cd11176bf7277,89217,joinville,SC
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS
f9f68daa2af419d38f745478bcb3da1a,13180,sumare,SP
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC
5b925e1d006e9476d738aa200751b73b,04567,sao paulo,SP
1cbd32d00d01bb8087a5eb088612fd9c,03363,sp / sp,SP
e0a366315b1b726b6c7832d664c0f530,02258,sao paulo,SP
08061dc0fc165ed41288cc7acde738ee,06036,osasco,SP
80146bc52c4f6af5239b23de2a20262b,06753,taboao da serra,SP
271c58a1d139c45eaf3316107c6d3a3b,03632,sao paulo,SP
e560e4022d8f7aebf155db95946c5c0f,31110,belo horizonte,MG
e3dd723429d1b23614b7fa85e2c7a853,09810,sao bernardo do campo,SP
bdb3edbaee43a761e2d4f258dc08f348,18680,lencois paulista,SP
6750d71153f00fc58829af2a8ef1bcf1,28800,rio bonito,RJ
1d2732ef8321502ee8488e8bed1ab8cd,20031,rio de janeiro,RJ
fb89df7f89fd1b8f03fa2acca1ba7364,85853,foz do iguacu,PR
d8c7ba53e7e38711eaef8c2849d6d2e1,87120,floresta,PR
b77a27b1864483e721dc831d5ba4afa0,25251,duque de caxias,RJ
b19f3ca2ea475913750f25a5c37c8d8f,35501,divinopolis,MG
b16d3dadc47d4eb18be3d88bad0775ce,93608,estancia velha,RS
45ba18c210d42734ec52c0c1c574e9ee,18130,sao roque,SP
52562a9f449c3dc3d53f5f5b9ed74903,59152,parnamirim,RN
1127b7f2594683f2510f1c2c834a486b,13087,campinas,SP
7caa63f175b1cecbfaadd8b5ab9998c7,02750,sao paulo,SP
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
c200c73f9d7e5a08ca439d6a0803da7c,83507,almirante tamandare,PR
94144541854e298c2d976cb893b81343,94451,viamao,RS
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,GO
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP
b561927807645834b59ef0d16ba55a24,02955,sao paulo,SP
0aa124728afc1131dff5655f4c6f487b,37135,alfenas,MG
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP
14d7985702e72162bbf13b6beb74ab2b,09131,santo andre,SP
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
113e3a788b935f48aad63e1c41dac1bd,12570,aparecida,SP
36890be00bbfc1cdb9a4a38a6af05a69,06040,osasco,SP
184a67a8f9f63234d3a92340bbdb727f,89220,joinville,SC
86bb7c4b535e49a541baf3266b1c95b1,14401,franca,SP
232a6014e7b10cba61c6c2b2ea6bb4b0,16500,cafelandia,SP
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
a7f13822ceb966b076af67121f87b063,08577,itaquaquecetuba,SP
c003204e1ab016dfa150abc119207b24,07790,cajamar,SP
58b98ccb79873e04eac4357cacc590d9,13043,campinas,SP
d65f31d2413268e671989503f6cf9993,13160,artur nogueira,SP
bba74270a87732727b5a3b4fd9ac1c39,32604,betim,MG
6d988d6174a2c27441597174f8905515,87070,maringa,PR
6b803197e03abd5056b4313306b4f29d,01123,sao paulo,SP
a44fb5a447105f8469bdf16bf9159f25,91920,porto alegre,RS
6c77cd583b36a13aacccf2b3ee23e233,17505,marilia,SP
5ef131ac72773e5b3f6c0d63cf424657,14075,ribeirao preto,SP
5debea795b07621e1f90532e18f96145,86800,apucarana,PR
e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
1660ad786c27fd935378b6192a90b417,09891,sao bernardo do campo,SP
42fa4ee7240e9b8eb4576358ec142ba7,95012,caxias do sul,RS
9803a40e82e45418ab7fb84091af5231,75901,rio verde,GO
2eeb6531ee027a48d401e72bebdd87d3,12230,sao jose dos campos,SP
7fe21dd00d2f4943ae09525efa2fd674,20551,rio de janeiro,RJ
beadbee30901a7f61d031b6b686095ad,07097,guarulhos,SP
165fc07beebdcb6190fba8a06db2a449,87015,maringa,PR
7daca0837f033a41a6f3428c18657533,15170,tanabi,SP
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP
87e24fc7052259b1f7f607d61c10d8be,05734,sao paulo,SP
747e73c01a4593d4cf60dcf970fd2689,55602,vitoria de santo antao,PE
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE
ec2e006556300a79a5a91e4876ab3a56,03445,sao paulo,SP
4e7c18b98d84e05cbae3ff0ff03846c2,14882,jaboticabal,SP
d650b663c3b5f6fb392b6326366efa9a,06713,cotia,SP
1996942dc085d7773ba77a529b163cd0,14850,pradopolis,SP
ad87df7699e83b8a91822a4a0b765c3a,13820,jaguariuna,SP
e5899683388855d3dabe8913bbe365de,13575,sao carlos,SP
ea00f977a203ff88adf7057cb7806998,11085,santos,SP
